CUSTOMER_NO;customer_name;CUSTOMER_SITE_NO;customer_site_name;site_address;CUSTOMER_WORKSITE_NO;CONTRACT_NO;CONTRACT;SERVICE_LINE_FIN;SERVICE_LINE_ENG;WO_NO;WO_PARENT_ID;WORK_ORDER_TYPE;WORK_ORDER_TYPE_ENG;ASSIGNMENT_TYPE;ASSIGNMENT_TYPE_ENG;PRIORITY_ID;WORK_DESCRIPTION;WORK_ORDER_DESCRIPTION;WORK_ORDER_PERFORMED_ACTION;WORK_TYPE_DESCRIPTION_FIN;WORK_TYPE_DESCRIPTION_ENG;PM_NO;PM_ACTION_DESCR;WORK_STARTED_DATETIME;WORK_FINISHED_DATETIME;WORK_FINISHED_DAYS;SLA_REQUIRED_START_DATETIME;SLA_REQUIRED_END_DATETIME;IS_SLA_VIOLATION;WORKTIME_HOURS;WORK_INVOICABLE;IS_SUBCONTRACTOR_WORK
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42553884;42553884;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;Ruokalan puolella olevassa isossa miesten wc:ssä pisuaari tukossa;Pisuaari tukossa;Avattu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;4.11.2019 14:17;4.11.2019 15:04;0.03.00;7.11.2019 14:09;;0;0.77;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42586755;42586755;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;4.11.2019 5:00;4.11.2019 13:00;0.33.00;6.11.2019 3:20;6.11.2019 3:20;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42588278;42588278;Tilaustyö;On-demand work;;;;Metso;Mobiilista luotu;;Siivouspalvelut;Cleaning services;;;1.11.2019 10:40;1.11.2019 14:09;0.15.00;6.11.2019 3:26;6.11.2019 3:26;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42589495;42589495;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;1.11.2019 6:00;1.11.2019 13:30;0.31.00;6.11.2019 3:31;6.11.2019 3:31;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42588174;42588174;Tilaustyö;On-demand work;;;;;Siirtymä;;Siivouspalvelut;Cleaning services;;;1.11.2019 10:28;1.11.2019 10:40;0.01.00;6.11.2019 3:26;6.11.2019 3:26;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;3238770;3238770;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;;;Kiinteistön pääkulutusmittareiden luenta;Luettu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;231305;Kiinteistön pääkulutusmittareiden luenta;1.11.2019 6:58;1.11.2019 14:23;0.31.00;28.10.2019 0:00;1.11.2019 23:59;1;7.42;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42562367;42562367;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;6;Linjavika 01.11.19 17:11:32 H{lytys KOy [NAME] H11.P305-TSA01 tulokone 305 j{{tymissuoja // ;jäätäri;laskutettu tt 42695522 Linjavika 01.11.19 17:11:32 H{lytys KOy [NAME] H11.P305-TSA01 tulokone 305 j{{tymissuoja //  // - Honkatalo / Jäätäri kuitattu. Kohteessa IV huolto kesken. Lämmönjakohuoneesta oli IV-puolen sulku kiinni.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;1.11.2019 17:54;1.11.2019 19:46;0.08.00;8.11.2019 17:16;;0;1.93;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42589911;42589911;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;1.11.2019 5:46;1.11.2019 13:46;0.33.00;6.11.2019 3:32;6.11.2019 3:32;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42588114;42588114;Tilaustyö;On-demand work;;;;;Siirtymä;;Siivouspalvelut;Cleaning services;;;1.11.2019 9:57;1.11.2019 9:58;0.00.00;6.11.2019 3:25;6.11.2019 3:25;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42586705;42586705;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;1.11.2019 5:00;1.11.2019 13:00;0.33.00;6.11.2019 3:20;6.11.2019 3:20;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42591032;42591032;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;1.11.2019 8:00;1.11.2019 16:00;0.33.00;6.11.2019 3:36;6.11.2019 3:36;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;108483;KIPA;Kiinteistöpalvelut;Facility services;3245874;3245874;EH-työ;Scheduled work;Manuaalinen osoitus;Manually assigned;5;Määräaikaishuollot, LV;Määräaikaishuollot, LV;Kohde: [NAME] 229 Tilattu työ: Määräaikaishuollot, LV. Tehty työ: Tehty kaukolämpöpaketin huolto 2019 ja laadittu raportti. Työ valmis. ;Määräaikaishuollot lämpö ja vesi;Periodic maintenance heating and water systems;350322;Määräaikaishuollot, LV;1.11.2019 7:00;4.12.2019 13:48;;1.9.2019 0:00;29.11.2019 23:59;1;17.70;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42590309;42590309;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;1.11.2019 6:00;1.11.2019 14:00;0.33.00;6.11.2019 3:34;6.11.2019 3:34;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42589656;42589656;Tilaustyö;On-demand work;;;;New work order;Mobiilista luotu;;Siivouspalvelut;Cleaning services;;;1.11.2019 10:42;1.11.2019 14:00;0.14.00;6.11.2019 3:31;6.11.2019 3:31;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42586898;42586898;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;1.11.2019 3:57;1.11.2019 11:27;0.31.00;6.11.2019 3:20;6.11.2019 3:20;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42570421;42570421;Tilaustyö;On-demand work;;;;Metso;Mobiilista luotu;;Siivouspalvelut;Cleaning services;;;31.10.2019 11:17;31.10.2019 14:31;0.13.00;2.11.2019 3:46;2.11.2019 3:46;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42545586;42545586;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;Mittahuoneessa palanut lamppuja;Lamppuja palanut;Palaneet loisteputket vaihdettu. ;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;31.10.2019 6:56;4.12.2019 9:52;;15.12.2019 0:00;15.12.2019 0:00;0;273.63;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42564741;42564741;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 6:00;31.10.2019 13:30;0.31.00;2.11.2019 3:26;2.11.2019 3:26;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42563280;42563280;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;31.10.2019 8:00;31.10.2019 16:00;0.33.00;2.11.2019 3:21;2.11.2019 3:21;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42566189;42566189;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 5:00;31.10.2019 12:30;0.31.00;2.11.2019 3:31;2.11.2019 3:31;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42544570;42544570;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Vessa jää helposti vuotamaan (WC 633) 6 kerroksen pohjoispäädyssä. Vasemman puoleinen WC.  Vessa vuotaa pönttöön useasti kun on käynyt vessassa. Vetonappia ramppaamalla vuodon saa loppumaan. Mutta harva tätä huomaa tehdä vessan vetämisen jälkeen.;Vessa jää helposti vuotamaan (WC 633) 6 kerroksen pohjoispää;WC sisällä olevat varusteet ovat ajan kuluessa rikkoutuneet. Tilattu putkimies vaihtamaan sisäkalut ja laitettu lappu luukulle.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;31.10.2019 13:30;31.10.2019 13:34;0.00.00;6.11.2019 11:51;;0;0.07;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42569255;42569255;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 6:19;31.10.2019 9:54;0.15.00;2.11.2019 3:42;2.11.2019 3:42;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42569198;42569198;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 10:24;31.10.2019 14:19;0.16.00;2.11.2019 3:41;2.11.2019 3:41;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42564976;42564976;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 5:00;31.10.2019 13:00;0.33.00;2.11.2019 3:27;2.11.2019 3:27;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42564380;42564380;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;31.10.2019 5:46;31.10.2019 13:45;0.33.00;2.11.2019 3:25;2.11.2019 3:25;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42554986;42554986;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 6:00;30.10.2019 14:00;0.33.00;1.11.2019 3:17;1.11.2019 3:17;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42557577;42557577;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 6:00;30.10.2019 13:30;0.31.00;1.11.2019 3:27;1.11.2019 3:27;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42559900;42559900;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 5:45;30.10.2019 9:07;0.14.00;1.11.2019 3:35;1.11.2019 3:35;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42544366;42544366;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;;Ilmoitustyyppi: [NAME]: T310TK [NAME] tyyppi: [NAME] kellarissa muita lämmitysmuotoja? Voisikohan kellarin koneen tuloilman asetusta laskea esim 21 -> 19..20? Onko kellarissa muita lämmitysmuotoja? Asetus koneen energiankulutuksen kannalta todella merkittävä, koska koneella ei ole LTO:ta. IV:llä tilojen lämmitys on energiatehotonta. Tarvittaessa ketjutathan työn L&T KITE yksikölle jatkotoimenpiteisiin. T: L&T Energianhallinta [EMAIL] (P.[PHONE]) // ;T310TK Kellaritilat - Energiansäästötoimenpide;Kellarissa it ja koulutustiloja kysellään onko mahdollista laskea lämpötilaa asteella.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.10.2019 13:26;20.11.2019 10:13;;18.11.2019 15:00;18.11.2019 15:00;1;0.02;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42559873;42559873;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 9:37;30.10.2019 13:45;0.17.00;1.11.2019 3:35;1.11.2019 3:35;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42569280;42569280;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 5:00;30.10.2019 12:30;0.31.00;2.11.2019 3:42;2.11.2019 3:42;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42534499;42534499;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Kello on pysähtynyt D-toimistossa. Kello sijaitsee Uusikaupunki ja Jyväskylä neuvottelutilojen välissä.;Kello on pysähtynyt D-toimistossa. Kello sijaitsee Uusikaupu;Patteri vaihdettu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.10.2019 7:03;30.10.2019 8:43;0.07.00;5.11.2019 14:26;;0;0.90;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42534565;42534565;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Ainakin kalusteisiin integroitu jääkaappi ja yksi mikro pitäisi uusia. Varmistetaan muiden toiminta.;Rikkinäisiä kodinkoneita tehtaan C- blokin taukotilassa;Otettu valokuvia ja laitettu tilauspyyntö eteenpäin;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.10.2019 7:38;30.10.2019 13:25;0.24.00;5.11.2019 14:47;;0;5.45;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42556960;42556960;Tilaustyö;On-demand work;;;;Metso;Mobiilista luotu;;Siivouspalvelut;Cleaning services;;;30.10.2019 11:12;30.10.2019 14:30;0.14.00;1.11.2019 3:24;1.11.2019 3:24;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42544321;42544321;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;;Honkatalo 6. krs viemärin hajuhaittaongelma palannut.;Honkatalo 6. krs viemärin hajuhaittaongelma palannut.;WC säiliön varusteet rikki. Tilattu putkimies joka korjaa sen hajuongelma keikan yhteydessä. Laitettu WC oveen ei käytössä ilmoitus.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.10.2019 13:28;30.10.2019 15:00;0.06.00;6.11.2019 10:53;;0;1.55;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42556235;42556235;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.10.2019 5:00;30.10.2019 13:00;0.33.00;1.11.2019 3:22;1.11.2019 3:22;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42556868;42556868;Tilaustyö;On-demand work;;;;;Siirtymä;;Siivouspalvelut;Cleaning services;;;30.10.2019 10:52;30.10.2019 11:12;0.01.00;1.11.2019 3:24;1.11.2019 3:24;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42555414;42555414;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;30.10.2019 8:00;30.10.2019 16:00;0.33.00;1.11.2019 3:19;1.11.2019 3:19;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10091152;108483;KIPA;Kiinteistöpalvelut;Facility services;42284369;42284369;Tilaustyö;On-demand work;;;;[NAME]Kölli Ky. Sulanapitolämmityksen kaapelin vianhaku ja tutkaus.;Venttiilitehtaan D-nosto-oven sulanapito tutkaus.;;Korjaus ja kunnossapito sähkö;Repairs and maintenance electrical;;;29.10.2019 14:10;29.10.2019 14:10;0.00.00;27.9.2019 14:48;;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;108483;KIPA;Kiinteistöpalvelut;Facility services;42344112;42344112;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;;Kompensointilaitteiden kontaktorien ja kondensaattoreiden sarja vaihdot kolmeen patteriin.;Metso, Kompensointi laitteiden korjaukset;;Korjaus ja kunnossapito asiantuntijapalvelut;Repairs and maintenance expert services;;;29.10.2019 14:36;30.1.2020 7:23;;7.10.2019 15:45;;1;9.90;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42524747;42524747;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;"6. kerroksen puhelinkopin oveen sisäpuolelle: ""Avaa ovi varovasti"" ja sama englanniksi.";Oveen varoituslappu A4 FIN ja ENG;"Honkatalo // 6. kerroksen puhelinkopin oveen sisäpuolelle: ""Avaa ovi varovasti"" ja sama englanniksi. // - Tehty ja tulostettu varoitus laput kaikkiin neljään puhelinkoppiin.";Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.10.2019 6:50;29.10.2019 9:47;0.12.00;4.11.2019 14:53;;0;2.95;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42547482;42547482;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;29.10.2019 8:00;29.10.2019 16:00;0.33.00;31.10.2019 3:21;31.10.2019 3:21;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42548418;42548418;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.10.2019 5:00;29.10.2019 12:30;0.31.00;31.10.2019 3:25;31.10.2019 3:25;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42547882;42547882;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.10.2019 5:00;29.10.2019 13:00;0.33.00;31.10.2019 3:23;31.10.2019 3:23;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42551258;42551258;Tilaustyö;On-demand work;;;;Metso;Mobiilista luotu;;Siivouspalvelut;Cleaning services;;;29.10.2019 10:46;29.10.2019 14:16;0.15.00;31.10.2019 3:35;31.10.2019 3:35;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42550557;42550557;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.10.2019 6:00;29.10.2019 14:00;0.33.00;31.10.2019 3:32;31.10.2019 3:32;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42548051;42548051;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.10.2019 6:00;29.10.2019 13:30;0.31.00;31.10.2019 3:24;31.10.2019 3:24;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;110550;KIPA;Kiinteistöpalvelut;Facility services;42549070;42549070;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.10.2019 5:44;29.10.2019 13:50;0.34.00;31.10.2019 3:27;31.10.2019 3:27;1;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;104440;KIPA;Kiinteistöpalvelut;Facility services;42534858;42534858;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;1;;tehtaan ja toimiston välisen yhdysputken alla öljyä;Laitettu imeytys ainetta. Rekasta oli katkennut hydrauliletku. Tutkitaan aamulla lisää.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.10.2019 19:14;29.10.2019 19:42;0.02.00;29.10.2019 18:14;;1;0.50;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;108483;KIPA;Kiinteistöpalvelut;Facility services;42514270;42514270;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;;;SPR puutteiden korjaus;Kohde: [NAME] työ: SPR puutteiden korjaus Tehty työ: 28.10.2019 Puutteiden korjaukset Lisätty 2 mittaria ja lisätty putkeen kannakkeet valmis ;Korjaus ja kunnossapito sprinklerit ja muut automaattisammutuskalustot;Repairs and maintenance sprinklers and other automatic fire extinguishing equipment;;;28.10.2019 6:55;28.10.2019 14:47;0.33.00;1.11.2019 14:16;;0;4.37;TOSI;TOSI
